level,node_id,coarse_row,coarse_col,fine_row,fine_col,num_children
1,4881,126,350,252,701,2
1,4882,126,351,252,702,4
1,4883,126,352,252,704,4
1,4884,126,353,252,706,4
1,4885,126,354,252,708,4
1,4886,126,355,252,710,4
1,4887,126,356,252,712,4
1,4888,126,357,252,714,3
1,4889,126,358,252,716,2
1,4890,126,359,252,718,2
1,4891,126,360,252,720,2
1,4892,126,361,252,722,3
1,4893,126,362,252,724,4
1,4894,126,363,252,726,4
1,4895,126,364,252,728,4
1,4896,126,365,252,730,4
1,4897,126,366,252,732,4
1,4898,126,367,252,734,4
1,4899,126,368,252,736,4
1,4900,126,369,252,738,4
1,4901,126,370,252,740,4
1,4902,126,371,252,742,4
1,4903,126,372,252,744,4
1,4904,126,373,252,746,4
1,4905,126,374,252,748,1
1,4906,126,415,252,830,3
1,4907,126,416,252,832,4
1,4908,126,417,252,834,4
1,4909,126,418,252,836,4
1,4910,126,419,252,838,2
1,4911,126,420,252,840,2
1,4912,126,421,252,842,4
1,4913,126,422,252,844,4
1,4914,126,423,252,846,3
1,4915,126,424,252,848,2
1,4916,126,425,252,850,2
1,4917,126,426,252,852,4
1,4918,126,427,252,854,4
1,4919,126,428,252,856,4
1,4920,126,429,252,858,4
1,4921,126,430,252,860,4
1,4922,126,431,252,862,4
1,4923,126,432,252,864,2
1,4924,126,433,252,866,2
1,4925,126,434,252,868,3
1,4926,126,435,252,870,4
1,4927,126,436,252,872,4
1,4928,126,437,252,874,2
1,4929,126,438,252,876,2
1,4930,126,439,252,878,4
1,4931,126,440,252,880,4
1,4932,126,441,252,882,4
1,4933,126,442,252,884,3
1,4934,127,239,254,479,3
1,4935,127,240,254,480,4
1,4936,127,241,254,482,4
1,4937,127,242,254,484,4
1,4938,127,243,254,486,4
1,4939,127,244,254,488,4
1,4940,127,245,254,490,4
1,4941,127,246,254,492,4
1,4942,127,247,254,494,4
1,4943,127,248,254,496,4
1,4944,127,249,254,498,4
1,4945,127,250,254,500,4
1,4946,127,251,254,502,4
1,4947,127,252,254,504,4
1,4948,127,253,254,506,4
1,4949,127,254,254,508,4
1,4950,127,255,254,510,4
1,4951,127,256,254,512,4
1,4952,127,257,254,514,4
1,4953,127,258,254,516,4
1,4954,127,259,254,518,2
1,4955,127,350,254,701,2
1,4956,127,351,254,702,4
1,4957,127,352,254,704,4
1,4958,127,353,254,706,4
1,4959,127,354,254,708,4
1,4960,127,355,254,710,4
1,4961,127,356,254,712,4
1,4962,127,357,254,714,2
1,4963,127,361,254,723,2
1,4964,127,362,254,724,4
1,4965,127,363,254,726,4
1,4966,127,364,254,728,4
1,4967,127,365,254,730,4
1,4968,127,366,254,732,4
1,4969,127,367,254,734,4
1,4970,127,368,254,736,4
1,4971,127,369,254,738,4
1,4972,127,370,254,740,4
1,4973,127,416,254,832,3
1,4974,127,417,254,834,4
1,4975,127,418,254,836,1
1,4976,127,421,254,843,1
1,4977,127,422,254,844,4
1,4978,127,423,254,846,2
1,4979,127,426,254,852,4
1,4980,127,427,254,854,4
1,4981,127,428,254,856,4
1,4982,127,429,254,858,4
1,4983,127,430,254,860,4
1,4984,127,431,254,862,4
1,4985,127,434,254,869,2
1,4986,127,435,254,870,4
1,4987,127,436,254,872,1
1,4988,127,439,254,879,1
1,4989,127,440,254,880,4
1,4990,127,441,254,882,3
1,4991,128,238,257,477,1
1,4992,128,239,256,478,4
1,4993,128,240,256,480,4
1,4994,128,241,256,482,4
1,4995,128,242,256,484,4
1,4996,128,243,256,486,4
1,4997,128,244,256,488,4
1,4998,128,245,256,490,4
1,4999,128,246,256,492,4
1,5000,128,247,256,494,4
1,5001,128,248,256,496,4
1,5002,128,249,256,498,4
1,5003,128,250,256,500,4
1,5004,128,251,256,502,4
1,5005,128,252,256,504,4
1,5006,128,253,256,506,4
1,5007,128,254,256,508,4
1,5008,128,255,256,510,4
1,5009,128,256,256,512,4
1,5010,128,257,256,514,4
1,5011,128,258,256,516,4
1,5012,128,259,256,518,4
1,5013,128,350,256,701,2
1,5014,128,351,256,702,4
1,5015,128,352,256,704,4
1,5016,128,353,256,706,4
1,5017,128,354,256,708,4
1,5018,128,355,256,710,4
1,5019,128,356,256,712,4
1,5020,128,357,256,714,2
1,5021,128,361,256,723,1
1,5022,128,362,256,724,3
1,5023,128,363,256,726,4
1,5024,128,364,256,728,4
1,5025,128,365,256,730,4
1,5026,128,366,256,732,4
1,5027,128,367,256,734,4
1,5028,128,368,256,736,4
1,5029,128,369,256,738,3
1,5030,128,370,256,740,1
1,5031,128,417,256,834,2
1,5032,128,422,256,844,2
1,5033,128,423,256,846,2
1,5034,128,426,256,852,4
1,5035,128,427,256,854,4
1,5036,128,428,256,856,4
1,5037,128,429,256,858,4
1,5038,128,430,256,860,4
1,5039,128,431,256,862,4
1,5040,128,434,256,869,2
1,5041,128,435,256,870,2
1,5042,128,440,256,880,2
1,5043,129,238,258,477,3
1,5044,129,239,258,478,4
1,5045,129,240,258,480,4
1,5046,129,241,258,482,4
1,5047,129,242,258,484,4
1,5048,129,243,258,486,4
1,5049,129,244,258,488,4
1,5050,129,245,258,490,4
1,5051,129,246,258,492,4
1,5052,129,247,258,494,4
1,5053,129,248,258,496,4
1,5054,129,249,258,498,4
1,5055,129,250,258,500,4
1,5056,129,251,258,502,4
1,5057,129,252,258,504,4
1,5058,129,253,258,506,4
1,5059,129,254,258,508,4
1,5060,129,255,258,510,4
1,5061,129,256,258,512,4
1,5062,129,257,258,514,4
1,5063,129,258,258,516,4
1,5064,129,259,258,518,4
1,5065,129,350,258,701,2
1,5066,129,351,258,702,4
1,5067,129,352,258,704,4
1,5068,129,353,258,706,4
1,5069,129,354,258,708,4
1,5070,129,355,258,710,4
1,5071,129,356,258,712,4
1,5072,129,357,258,714,2
1,5073,129,362,258,725,2
1,5074,129,363,258,726,4
1,5075,129,364,258,728,4
1,5076,129,365,258,730,4
1,5077,129,366,258,732,4
1,5078,129,367,258,734,4
1,5079,129,368,258,736,4
1,5080,129,369,258,738,2
1,5081,129,426,258,852,3
1,5082,129,427,258,854,2
1,5083,129,428,258,856,4
1,5084,129,429,258,858,4
1,5085,129,430,258,860,2
1,5086,129,431,258,862,3
1,5087,130,237,261,475,1
1,5088,130,238,260,476,4
1,5089,130,239,260,478,4
1,5090,130,240,260,480,4
1,5091,130,241,260,482,4
1,5092,130,242,260,484,4
1,5093,130,243,260,486,4
1,5094,130,244,260,488,4
1,5095,130,245,260,490,4
1,5096,130,246,260,492,4
1,5097,130,247,260,494,4
1,5098,130,248,260,496,4
1,5099,130,249,260,498,4
1,5100,130,250,260,500,4
1,5101,130,251,260,502,4
1,5102,130,252,260,504,4
1,5103,130,253,260,506,4
1,5104,130,254,260,508,4
1,5105,130,255,260,510,4
1,5106,130,256,260,512,4
1,5107,130,257,260,514,4
1,5108,130,258,260,516,4
1,5109,130,259,260,518,4
1,5110,130,350,260,701,2
1,5111,130,351,260,702,4
1,5112,130,352,260,704,4
1,5113,130,353,260,706,4
1,5114,130,354,260,708,4
1,5115,130,355,260,710,4
1,5116,130,356,260,712,4
1,5117,130,357,260,714,2
1,5118,130,362,260,725,2
1,5119,130,363,260,726,4
1,5120,130,364,260,728,4
1,5121,130,365,260,730,4
1,5122,130,366,260,732,4
1,5123,130,367,260,734,4
1,5124,130,368,260,736,4
1,5125,130,369,260,738,2
1,5126,130,428,260,856,4
1,5127,130,429,260,858,4
1,5128,131,237,262,475,3
1,5129,131,238,262,476,4
1,5130,131,239,262,478,4
1,5131,131,240,262,480,4
1,5132,131,241,262,482,4
1,5133,131,242,262,484,4
1,5134,131,243,262,486,4
1,5135,131,244,262,488,4
1,5136,131,245,262,490,4
1,5137,131,246,262,492,4
1,5138,131,247,262,494,4
1,5139,131,248,262,496,4
1,5140,131,249,262,498,4
1,5141,131,250,262,500,4
1,5142,131,251,262,502,4
1,5143,131,252,262,504,4
1,5144,131,253,262,506,4
1,5145,131,254,262,508,4
1,5146,131,255,262,510,4
1,5147,131,256,262,512,4
1,5148,131,257,262,514,4
1,5149,131,258,262,516,4
1,5150,131,259,262,518,4
1,5151,131,260,262,520,2
1,5152,131,350,262,701,2
1,5153,131,351,262,702,4
1,5154,131,352,262,704,4
1,5155,131,353,262,706,4
1,5156,131,354,262,708,4
1,5157,131,355,262,710,4
1,5158,131,356,262,712,4
1,5159,131,357,262,714,2
1,5160,131,362,262,725,2
1,5161,131,363,262,726,4
1,5162,131,364,262,728,4
1,5163,131,365,262,730,4
1,5164,131,366,262,732,4
1,5165,131,367,262,734,4
1,5166,131,368,262,736,4
1,5167,131,369,262,738,2
1,5168,131,426,263,853,1
1,5169,131,427,263,854,2
1,5170,131,428,262,856,4
1,5171,131,429,262,858,4
1,5172,131,430,263,860,2
1,5173,131,431,262,863,3
1,5174,132,237,264,474,4
1,5175,132,238,264,476,4
1,5176,132,239,264,478,4
1,5177,132,240,264,480,4
1,5178,132,241,264,482,4
1,5179,132,242,264,484,4
1,5180,132,243,264,486,4
1,5181,132,244,264,488,4
1,5182,132,245,264,490,4
1,5183,132,246,264,492,4
1,5184,132,247,264,494,4
1,5185,132,248,264,496,4
1,5186,132,249,264,498,4
1,5187,132,250,264,500,4
1,5188,132,251,264,502,4
1,5189,132,252,264,504,4
1,5190,132,253,264,506,4
1,5191,132,254,264,508,4
1,5192,132,255,264,510,4
1,5193,132,256,264,512,4
1,5194,132,257,264,514,4
1,5195,132,258,264,516,4
1,5196,132,259,264,518,4
1,5197,132,260,264,520,2
1,5198,132,351,264,702,4
1,5199,132,352,264,704,4
1,5200,132,353,264,706,4
1,5201,132,354,264,708,4
1,5202,132,355,264,710,4
1,5203,132,356,264,712,4
1,5204,132,357,264,714,2
1,5205,132,362,264,725,2
1,5206,132,363,264,726,4
1,5207,132,364,264,728,4
1,5208,132,365,264,730,4
1,5209,132,366,264,732,4
1,5210,132,367,264,734,4
1,5211,132,368,264,736,4
1,5212,132,369,264,738,2
1,5213,132,426,264,853,2
1,5214,132,427,264,854,4
1,5215,132,428,264,856,4
1,5216,132,429,264,858,4
1,5217,132,430,264,860,4
1,5218,132,431,264,862,4
1,5219,133,237,266,474,3
1,5220,133,238,266,476,4
1,5221,133,239,266,478,4
1,5222,133,240,266,480,4
1,5223,133,241,266,482,4
1,5224,133,242,266,484,4
1,5225,133,243,266,486,4
1,5226,133,244,266,488,4
1,5227,133,245,266,490,4
1,5228,133,246,266,492,4
1,5229,133,247,266,494,4
1,5230,133,248,266,496,4
1,5231,133,249,266,498,4
1,5232,133,250,266,500,4
1,5233,133,251,266,502,4
1,5234,133,252,266,504,4
1,5235,133,253,266,506,4
1,5236,133,254,266,508,4
1,5237,133,255,266,510,4
1,5238,133,256,266,512,4
1,5239,133,257,266,514,4
1,5240,133,258,266,516,4
1,5241,133,259,266,518,4
1,5242,133,260,266,520,2
1,5243,133,350,266,701,2
1,5244,133,351,266,702,4
1,5245,133,352,266,704,4
1,5246,133,353,266,706,4
1,5247,133,354,266,708,4
1,5248,133,355,266,710,4
1,5249,133,356,266,712,4
1,5250,133,357,266,714,2
1,5251,133,362,266,725,2
1,5252,133,363,266,726,4
1,5253,133,364,266,728,4
1,5254,133,365,266,730,4
1,5255,133,366,266,732,4
1,5256,133,367,266,734,4
1,5257,133,368,266,736,4
1,5258,133,369,266,738,2
1,5259,133,426,266,853,3
1,5260,133,427,266,854,4
1,5261,133,428,266,856,4
1,5262,133,429,266,858,4
1,5263,133,430,266,860,4
1,5264,133,431,266,862,4
1,5265,134,237,268,475,1
1,5266,134,238,268,476,4
1,5267,134,239,268,478,4
1,5268,134,240,268,480,4
1,5269,134,241,268,482,4
1,5270,134,242,268,484,4
1,5271,134,243,268,486,4
1,5272,134,244,268,488,4
1,5273,134,245,268,490,4
1,5274,134,246,268,492,4
1,5275,134,247,268,494,4
1,5276,134,248,268,496,4
1,5277,134,249,268,498,4
1,5278,134,250,268,500,4
1,5279,134,251,268,502,4
1,5280,134,252,268,504,4
1,5281,134,253,268,506,4
1,5282,134,254,268,508,4
1,5283,134,255,268,510,4
1,5284,134,256,268,512,4
1,5285,134,257,268,514,4
1,5286,134,258,268,516,4
1,5287,134,259,268,518,4
1,5288,134,260,268,520,2
1,5289,134,350,268,701,2
1,5290,134,351,268,702,4
1,5291,134,352,268,704,4
1,5292,134,353,268,706,4
1,5293,134,354,268,708,4
1,5294,134,355,268,710,4
1,5295,134,356,268,712,4
1,5296,134,357,268,714,2
1,5297,134,362,268,725,2
1,5298,134,363,268,726,4
1,5299,134,364,268,728,4
1,5300,134,365,268,730,4
1,5301,134,366,268,732,4
1,5302,134,367,268,734,4
1,5303,134,368,268,736,4
1,5304,134,369,268,738,2
1,5305,134,426,268,852,3
1,5306,134,427,268,854,4
1,5307,134,428,268,856,4
1,5308,134,429,268,858,4
1,5309,134,430,268,860,4
1,5310,134,431,268,862,3
1,5311,135,238,270,476,3
1,5312,135,239,270,478,4
1,5313,135,240,270,480,4
1,5314,135,241,270,482,4
1,5315,135,242,270,484,4
1,5316,135,243,270,486,4
1,5317,135,244,270,488,4
1,5318,135,245,270,490,4
1,5319,135,246,270,492,4
1,5320,135,247,270,494,4
1,5321,135,248,270,496,4
1,5322,135,249,270,498,4
1,5323,135,250,270,500,4
1,5324,135,251,270,502,4
1,5325,135,252,270,504,4
1,5326,135,253,270,506,4
1,5327,135,254,270,508,4
1,5328,135,255,270,510,4
1,5329,135,256,270,512,4
1,5330,135,257,270,514,4
1,5331,135,258,270,516,4
1,5332,135,259,270,518,4
1,5333,135,260,270,520,2
1,5334,135,350,270,701,1
1,5335,135,351,270,702,3
1,5336,135,352,270,704,4
1,5337,135,353,270,706,4
1,5338,135,354,270,708,4
1,5339,135,355,270,710,4
1,5340,135,356,270,712,2
1,5341,135,357,270,714,1
1,5342,135,362,270,725,2
1,5343,135,363,270,726,3
1,5344,135,364,270,728,2
1,5345,135,365,270,730,4
1,5346,135,366,270,732,4
1,5347,135,367,270,734,2
1,5348,135,368,270,736,3
1,5349,135,369,270,738,2
1,5350,135,427,270,854,4
1,5351,135,428,270,856,4
1,5352,135,429,270,858,4
1,5353,135,430,270,860,4
1,5354,135,431,270,862,2
1,5355,136,238,272,477,2
1,5356,136,239,272,478,4
1,5357,136,240,272,480,4
1,5358,136,241,272,482,4
1,5359,136,242,272,484,4
1,5360,136,243,272,486,4
1,5361,136,244,272,488,4
1,5362,136,245,272,490,4
1,5363,136,246,272,492,4
1,5364,136,247,272,494,4
1,5365,136,248,272,496,4
1,5366,136,249,272,498,4
1,5367,136,250,272,500,4
1,5368,136,251,272,502,4
1,5369,136,252,272,504,4
1,5370,136,253,272,506,4
1,5371,136,254,272,508,4
1,5372,136,255,272,510,4
1,5373,136,256,272,512,4
1,5374,136,257,272,514,4
1,5375,136,258,272,516,4
1,5376,136,259,272,518,4
1,5377,136,260,272,520,2
1,5378,136,351,272,703,2
1,5379,136,352,272,704,4
1,5380,136,353,272,706,4
1,5381,136,354,272,708,4
1,5382,136,355,272,710,4
1,5383,136,365,272,730,4
1,5384,136,366,272,732,4
1,5385,136,427,272,854,4
1,5386,136,428,272,856,4
1,5387,136,429,272,858,4
1,5388,136,430,272,860,4
1,5389,137,239,274,478,4
1,5390,137,240,274,480,4
1,5391,137,241,274,482,4
1,5392,137,242,274,484,4
1,5393,137,243,274,486,4
1,5394,137,244,274,488,4
1,5395,137,245,274,490,4
1,5396,137,246,274,492,4
1,5397,137,247,274,494,4
1,5398,137,248,274,496,4
1,5399,137,249,274,498,4
1,5400,137,250,274,500,4
1,5401,137,251,274,502,4
1,5402,137,252,274,504,4
1,5403,137,253,274,506,4
1,5404,137,254,274,508,4
1,5405,137,255,274,510,4
1,5406,137,256,274,512,4
1,5407,137,257,274,514,4
1,5408,137,258,274,516,4
1,5409,137,259,274,518,4
1,5410,137,260,274,520,2
1,5411,137,351,274,703,2
1,5412,137,352,274,704,4
1,5413,137,353,274,706,4
1,5414,137,354,274,708,4
1,5415,137,355,274,710,4
1,5416,137,363,275,727,1
1,5417,137,364,275,728,2
1,5418,137,365,274,730,4
1,5419,137,366,274,732,4
1,5420,137,367,275,734,2
1,5421,137,427,274,854,4
1,5422,137,428,274,856,4
1,5423,137,429,274,858,4
1,5424,137,430,274,860,4
1,5425,138,239,276,479,2
1,5426,138,240,276,480,4
1,5427,138,241,276,482,4
1,5428,138,242,276,484,4
1,5429,138,243,276,486,4
1,5430,138,244,276,488,4
1,5431,138,245,276,490,4
1,5432,138,246,276,492,4
1,5433,138,247,276,494,4
1,5434,138,248,276,496,4
1,5435,138,249,276,498,4
1,5436,138,250,276,500,4
1,5437,138,251,276,502,4
1,5438,138,252,276,504,4
1,5439,138,253,276,506,4
1,5440,138,254,276,508,4
1,5441,138,255,276,510,4
1,5442,138,256,276,512,4
1,5443,138,257,276,514,4
1,5444,138,258,276,516,4
1,5445,138,259,276,518,4
1,5446,138,260,276,520,2
1,5447,138,351,276,703,2
1,5448,138,352,276,704,4
1,5449,138,353,276,706,4
1,5450,138,354,276,708,4
1,5451,138,355,276,710,4
1,5452,138,363,276,727,2
1,5453,138,364,276,728,4
1,5454,138,365,276,730,4
1,5455,138,366,276,732,4
1,5456,138,367,276,734,4
1,5457,138,426,276,853,2
1,5458,138,427,276,854,4
1,5459,138,428,276,856,4
1,5460,138,429,276,858,4
1,5461,138,430,276,860,4
1,5462,138,490,277,981,1
1,5463,138,491,277,982,2
1,5464,138,492,276,984,4
1,5465,138,493,276,986,4
1,5466,138,494,276,988,4
1,5467,138,495,276,990,3
1,5468,138,496,277,992,2
1,5469,138,497,277,994,1
1,5470,138,532,277,1065,1
1,5471,138,543,277,1086,1
1,5472,139,239,278,479,1
1,5473,139,240,278,480,4
1,5474,139,241,278,482,4
1,5475,139,242,278,484,4
1,5476,139,243,278,486,4
1,5477,139,244,278,488,4
1,5478,139,245,278,490,4
1,5479,139,246,278,492,4
1,5480,139,247,278,494,4
1,5481,139,248,278,496,4
1,5482,139,249,278,498,4
1,5483,139,250,278,500,4
1,5484,139,251,278,502,4
1,5485,139,252,278,504,4
1,5486,139,253,278,506,4
1,5487,139,254,278,508,4
1,5488,139,255,278,510,4
1,5489,139,256,278,512,4
1,5490,139,257,278,514,4
1,5491,139,258,278,516,4
1,5492,139,259,278,518,4
1,5493,139,260,278,520,2
1,5494,139,332,278,664,2
1,5495,139,351,278,703,2
1,5496,139,352,278,704,4
1,5497,139,353,278,706,4
1,5498,139,354,278,708,4
1,5499,139,355,278,710,4
1,5500,139,356,279,712,1
1,5501,139,363,278,726,4
1,5502,139,364,278,728,4
1,5503,139,365,278,730,4
1,5504,139,366,278,732,4
1,5505,139,367,278,734,4
1,5506,139,426,278,852,4
1,5507,139,427,278,854,4
1,5508,139,428,278,856,4
1,5509,139,429,278,858,4
1,5510,139,430,278,860,4
1,5511,139,431,278,862,3
1,5512,139,490,278,981,2
1,5513,139,491,278,982,4
1,5514,139,492,278,984,4
1,5515,139,493,278,986,4
1,5516,139,494,278,988,4
1,5517,139,495,278,990,4
1,5518,139,496,278,992,4
1,5519,139,497,278,994,4
1,5520,139,498,279,996,1
1,5521,139,531,279,1063,1
1,5522,139,532,278,1064,4
1,5523,139,533,279,1066,1
1,5524,139,542,279,1085,1
1,5525,139,543,278,1086,4
1,5526,139,544,279,1088,1
1,5527,140,240,280,480,4
1,5528,140,241,280,482,4
1,5529,140,242,280,484,4
1,5530,140,243,280,486,4
1,5531,140,244,280,488,4
1,5532,140,245,280,490,4
1,5533,140,246,280,492,4
1,5534,140,247,280,494,4
1,5535,140,248,280,496,4
1,5536,140,249,280,498,4
1,5537,140,250,280,500,4
1,5538,140,251,280,502,4
1,5539,140,252,280,504,4
1,5540,140,253,280,506,4
1,5541,140,254,280,508,4
1,5542,140,255,280,510,4
1,5543,140,256,280,512,4
1,5544,140,257,280,514,4
1,5545,140,258,280,516,4
1,5546,140,259,280,518,4
1,5547,140,260,280,520,2
1,5548,140,332,280,664,2
1,5549,140,363,280,726,4
1,5550,140,364,280,728,4
1,5551,140,365,280,730,4
1,5552,140,366,280,732,4
1,5553,140,367,280,734,4
1,5554,140,368,280,736,2
1,5555,140,426,280,852,4
1,5556,140,427,280,854,4
1,5557,140,428,280,856,4
1,5558,140,429,280,858,4
1,5559,140,430,280,860,4
1,5560,140,431,280,862,4
1,5561,140,432,280,864,3
1,5562,140,433,281,866,2
1,5563,140,490,280,981,2
1,5564,140,491,280,982,4
1,5565,140,492,280,984,4
1,5566,140,493,280,986,4
1,5567,140,494,280,988,4
1,5568,140,495,280,990,4
1,5569,140,496,280,992,4
1,5570,140,497,280,994,4
1,5571,140,498,280,996,2
1,5572,140,530,281,1061,1
1,5573,140,531,280,1062,4
1,5574,140,532,280,1064,4
1,5575,140,533,280,1066,3
1,5576,140,534,281,1068,2
1,5577,140,535,281,1070,1
1,5578,140,540,281,1081,1
1,5579,140,541,281,1082,2
1,5580,140,542,280,1084,4
1,5581,140,543,280,1086,4
1,5582,140,544,280,1088,4
1,5583,140,545,281,1090,1
1,5584,141,240,282,481,2
1,5585,141,241,282,482,4
1,5586,141,242,282,484,4
1,5587,141,243,282,486,4
1,5588,141,244,282,488,4
1,5589,141,245,282,490,4
1,5590,141,246,282,492,4
1,5591,141,247,282,494,4
1,5592,141,248,282,496,4
1,5593,141,249,282,498,4
1,5594,141,250,282,500,4
1,5595,141,251,282,502,4
1,5596,141,252,282,504,4
1,5597,141,253,282,506,4
1,5598,141,254,282,508,4
1,5599,141,255,282,510,4
1,5600,141,256,282,512,4
1,5601,141,257,282,514,4
1,5602,141,258,282,516,4
1,5603,141,259,282,518,4
1,5604,141,260,282,520,2
1,5605,141,329,283,658,2
1,5606,141,330,283,660,2
1,5607,141,331,282,663,3
1,5608,141,332,282,664,2
1,5609,141,362,282,725,1
1,5610,141,363,282,726,4
1,5611,141,364,282,728,4
1,5612,141,365,282,730,4
1,5613,141,366,282,732,4
1,5614,141,367,282,734,4
1,5615,141,368,282,736,4
1,5616,141,426,282,852,4
1,5617,141,427,282,854,4
1,5618,141,428,282,856,4
1,5619,141,429,282,858,4
1,5620,141,430,282,860,4
1,5621,141,431,282,862,4
1,5622,141,432,282,864,4
1,5623,141,433,282,866,1
1,5624,141,490,282,981,2
1,5625,141,491,282,982,4
1,5626,141,492,282,984,4
1,5627,141,493,282,986,4
1,5628,141,494,282,988,4
1,5629,141,495,282,990,4
1,5630,141,496,282,992,4
1,5631,141,497,282,994,4
1,5632,141,498,282,996,1
1,5633,141,529,283,1059,1
1,5634,141,530,282,1060,4
1,5635,141,531,282,1062,4
1,5636,141,532,282,1064,4
1,5637,141,533,282,1066,4
1,5638,141,534,282,1068,4
1,5639,141,535,282,1070,3
1,5640,141,536,283,1072,1
1,5641,141,539,283,1079,1
1,5642,141,540,282,1081,3
1,5643,141,541,282,1082,4
1,5644,141,542,282,1084,4
1,5645,141,543,282,1086,4
1,5646,141,544,282,1088,4
1,5647,141,545,282,1090,4
1,5648,141,546,283,1092,1
1,5649,142,240,284,481,1
1,5650,142,241,284,482,4
1,5651,142,242,284,484,4
1,5652,142,243,284,486,4
1,5653,142,244,284,488,4
1,5654,142,245,284,490,4
1,5655,142,246,284,492,4
1,5656,142,247,284,494,4
1,5657,142,248,284,496,4
1,5658,142,249,284,498,4
1,5659,142,250,284,500,4
1,5660,142,251,284,502,4
1,5661,142,252,284,504,4
1,5662,142,253,284,506,4
1,5663,142,254,284,508,4
1,5664,142,255,284,510,4
1,5665,142,256,284,512,4
1,5666,142,257,284,514,4
1,5667,142,258,284,516,4
1,5668,142,259,284,518,4
1,5669,142,260,284,520,2
1,5670,142,328,284,657,1
1,5671,142,329,284,658,4
1,5672,142,330,284,660,4
1,5673,142,331,284,662,4
1,5674,142,332,284,664,2
1,5675,142,363,284,726,3
1,5676,142,364,284,728,4
1,5677,142,365,284,730,4
1,5678,142,366,284,732,4
1,5679,142,367,284,734,4
1,5680,142,368,284,736,2
1,5681,142,425,285,851,1
1,5682,142,426,284,852,4
1,5683,142,427,284,854,4
1,5684,142,428,284,856,4
1,5685,142,429,284,858,4
1,5686,142,430,284,860,4
1,5687,142,431,284,862,4
1,5688,142,432,284,864,4
1,5689,142,491,284,982,3
1,5690,142,492,284,984,4
1,5691,142,493,284,986,4
1,5692,142,494,284,988,4
1,5693,142,495,284,990,4
1,5694,142,496,284,992,4
1,5695,142,497,284,994,4
1,5696,142,528,285,1057,1
1,5697,142,529,284,1058,4
1,5698,142,530,284,1060,4
1,5699,142,531,284,1062,4
1,5700,142,532,284,1064,4
1,5701,142,533,284,1066,4
1,5702,142,534,284,1068,4
1,5703,142,535,284,1070,4
1,5704,142,536,284,1072,4
1,5705,142,537,284,1074,4
1,5706,142,538,284,1076,4
1,5707,142,539,284,1078,4
1,5708,142,540,284,1080,4
1,5709,142,541,284,1082,4
1,5710,142,542,284,1084,4
1,5711,142,543,284,1086,4
1,5712,142,544,284,1088,4
1,5713,142,545,284,1090,4
1,5714,142,546,284,1092,4
1,5715,143,241,286,482,1
1,5716,143,243,286,486,3
1,5717,143,244,286,488,4
1,5718,143,245,286,490,4
1,5719,143,246,286,492,4
1,5720,143,247,286,494,4
1,5721,143,248,286,496,4
1,5722,143,249,286,498,4
1,5723,143,250,286,500,4
1,5724,143,251,286,502,4
1,5725,143,252,286,504,4
1,5726,143,253,286,506,4
1,5727,143,254,286,508,4
1,5728,143,255,286,510,4
1,5729,143,256,286,512,4
1,5730,143,257,286,514,4
1,5731,143,258,286,516,4
1,5732,143,259,286,518,4
1,5733,143,260,286,520,2
1,5734,143,327,287,655,1
1,5735,143,328,286,657,3
1,5736,143,329,286,658,4
1,5737,143,330,286,660,4
1,5738,143,331,286,662,4
1,5739,143,332,286,664,3
1,5740,143,363,286,727,2
1,5741,143,364,286,728,4
1,5742,143,365,286,730,4
1,5743,143,366,286,732,4
1,5744,143,367,286,734,4
1,5745,143,368,286,736,2
1,5746,143,425,286,851,2
1,5747,143,426,286,852,4
1,5748,143,427,286,854,4
1,5749,143,428,286,856,4
1,5750,143,429,286,858,4
1,5751,143,430,286,860,4
1,5752,143,431,286,862,4
1,5753,143,432,286,864,4
1,5754,143,492,286,984,4
1,5755,143,493,286,986,4
1,5756,143,494,286,988,4
1,5757,143,495,286,990,4
1,5758,143,496,286,992,4
1,5759,143,497,286,994,2
1,5760,143,528,286,1056,4
1,5761,143,529,286,1058,4
1,5762,143,530,286,1060,4
1,5763,143,531,286,1062,4
1,5764,143,532,286,1064,4
1,5765,143,533,286,1066,4
1,5766,143,534,286,1068,4
1,5767,143,535,286,1070,4
1,5768,143,536,286,1072,4
1,5769,143,537,286,1074,4
1,5770,143,538,286,1076,4
1,5771,143,539,286,1078,4
1,5772,143,540,286,1080,4
1,5773,143,541,286,1082,4
1,5774,143,542,286,1084,4
1,5775,143,543,286,1086,4
1,5776,143,544,286,1088,4
1,5777,143,545,286,1090,4
1,5778,143,546,286,1092,3
1,5779,144,243,288,487,2
1,5780,144,244,288,488,4
1,5781,144,245,288,490,4
1,5782,144,246,288,492,4
1,5783,144,247,288,494,4
1,5784,144,248,288,496,4
1,5785,144,249,288,498,4
1,5786,144,250,288,500,4
1,5787,144,251,288,502,4
1,5788,144,252,288,504,4
1,5789,144,253,288,506,4
1,5790,144,254,288,508,4
1,5791,144,255,288,510,4
1,5792,144,256,288,512,4
1,5793,144,257,288,514,4
1,5794,144,258,288,516,4
1,5795,144,259,288,518,3
1,5796,144,326,288,653,2
1,5797,144,327,288,654,4
1,5798,144,328,288,656,4
1,5799,144,329,288,658,4
1,5800,144,330,288,660,4
1,5801,144,331,288,662,4
1,5802,144,332,288,664,4
1,5803,144,333,288,666,2
1,5804,144,363,288,727,2
1,5805,144,364,288,728,4
1,5806,144,365,288,730,4
