timestep,agent_id,task_id,step,loc,row,col
0,4914,1388,9,2711063,1506,263
0,4914,1388,10,2709263,1505,263
0,4914,1388,11,2707463,1504,263
0,4914,1388,12,2707464,1504,264
0,4914,1388,13,2707465,1504,265
0,4914,1388,14,2707466,1504,266
0,4914,1388,15,2707467,1504,267
0,4914,1388,16,2707468,1504,268
0,4914,1388,17,2707469,1504,269
0,4914,1388,18,2707470,1504,270
0,4915,915,0,1932954,1073,1554
0,4915,915,1,1931154,1072,1554
0,4915,915,2,1931155,1072,1555
0,4915,915,3,1931156,1072,1556
0,4915,915,4,1931157,1072,1557
0,4915,915,5,1931158,1072,1558
0,4915,915,6,1931159,1072,1559
0,4915,915,7,1931160,1072,1560
0,4915,915,8,1931161,1072,1561
0,4915,915,9,1931162,1072,1562
0,4915,915,10,1931163,1072,1563
0,4915,915,11,1931164,1072,1564
0,4915,915,12,1931165,1072,1565
0,4915,915,13,1931166,1072,1566
0,4915,915,14,1931167,1072,1567
0,4915,915,15,1931168,1072,1568
0,4915,915,16,1931169,1072,1569
0,4916,2602,0,994095,552,495
0,4916,2602,1,994094,552,494
0,4916,2602,2,994093,552,493
0,4916,2602,3,994092,552,492
0,4916,2602,4,994091,552,491
0,4916,2602,5,994090,552,490
0,4916,2602,6,994089,552,489
0,4916,2602,7,995889,553,489
0,4916,2602,8,997689,554,489
0,4916,2602,9,999489,555,489
0,4916,2602,10,1001289,556,489
0,4916,2602,11,1003089,557,489
0,4916,2602,12,1004889,558,489
0,4916,2602,13,1006689,559,489
0,4916,2602,14,1008489,560,489
0,4916,2602,15,1010289,561,489
0,4916,2602,16,1012089,562,489
0,4916,2602,17,1013889,563,489
0,4916,2602,18,1015689,564,489
0,4916,2602,19,1017489,565,489
0,4916,2602,20,1019289,566,489
0,4916,2602,21,1021089,567,489
0,4916,2602,22,1022889,568,489
0,4916,2602,23,1024689,569,489
0,4916,2602,24,1026489,570,489
0,4916,2602,25,1028289,571,489
0,4917,5646,0,2713683,1507,1083
0,4917,5646,1,2711883,1506,1083
0,4917,5646,2,2710083,1505,1083
0,4917,5646,3,2708283,1504,1083
0,4917,5646,4,2706483,1503,1083
0,4917,5646,5,2704683,1502,1083
0,4917,5646,6,2704684,1502,1084
0,4917,5646,7,2704685,1502,1085
0,4917,5646,8,2704686,1502,1086
0,4917,5646,9,2704687,1502,1087
0,4917,5646,10,2704688,1502,1088
0,4917,5646,11,2704689,1502,1089
0,4918,1669,0,3035778,1686,978
0,4918,1669,1,3035777,1686,977
0,4918,1669,2,3035776,1686,976
0,4918,1669,3,3035775,1686,975
0,4918,1669,4,3035774,1686,974
0,4918,1669,5,3035773,1686,973
0,4918,1669,6,3035772,1686,972
0,4918,1669,7,3035771,1686,971
0,4918,1669,8,3035770,1686,970
0,4918,1669,9,3035769,1686,969
0,4918,1669,10,3035768,1686,968
0,4918,1669,11,3035767,1686,967
0,4918,1669,12,3037567,1687,967
0,4918,1669,13,3039367,1688,967
0,4918,1669,14,3041167,1689,967
0,4918,1669,15,3042967,1690,967
0,4918,1669,16,3044767,1691,967
0,4919,6496,0,1338122,743,722
0,4919,6496,1,1338123,743,723
0,4919,6496,2,1339923,744,723
0,4919,6496,3,1341723,745,723
0,4919,6496,4,1343523,746,723
0,4919,6496,5,1345323,747,723
0,4920,5225,0,1037834,576,1034
0,4920,5225,1,1037835,576,1035
0,4920,5225,2,1037836,576,1036
0,4920,5225,3,1037837,576,1037
0,4920,5225,4,1037838,576,1038
0,4920,5225,5,1037839,576,1039
0,4920,5225,6,1037840,576,1040
0,4920,5225,7,1037841,576,1041
0,4920,5225,8,1037842,576,1042
0,4920,5225,9,1037843,576,1043
0,4921,4591,0,2277458,1265,458
0,4921,4591,1,2275658,1264,458
0,4921,4591,2,2275659,1264,459
0,4921,4591,3,2275660,1264,460
0,4921,4591,4,2275661,1264,461
0,4921,4591,5,2275662,1264,462
0,4921,4591,6,2275663,1264,463
0,4921,4591,7,2275664,1264,464
0,4921,4591,8,2275665,1264,465
0,4922,6451,0,456760,253,1360
0,4922,6451,1,454960,252,1360
0,4922,6451,2,454961,252,1361
0,4922,6451,3,454962,252,1362
0,4922,6451,4,454963,252,1363
0,4922,6451,5,454964,252,1364
0,4922,6451,6,454965,252,1365
0,4922,6451,7,454966,252,1366
0,4922,6451,8,454967,252,1367
0,4922,6451,9,454968,252,1368
0,4922,6451,10,454969,252,1369
0,4922,6451,11,454970,252,1370
0,4922,6451,12,454971,252,1371
0,4922,6451,13,454972,252,1372
0,4922,6451,14,454973,252,1373
0,4922,6451,15,454974,252,1374
0,4922,6451,16,454975,252,1375
0,4922,6451,17,454976,252,1376
0,4922,6451,18,454977,252,1377
0,4922,6451,19,454978,252,1378
0,4922,6451,20,454979,252,1379
0,4922,6451,21,454980,252,1380
0,4922,6451,22,456780,253,1380
0,4922,6451,23,458580,254,1380
0,4922,6451,24,460380,255,1380
0,4922,6451,25,462180,256,1380
0,4922,6451,26,462181,256,1381
0,4922,6451,27,462182,256,1382
0,4922,6451,28,462183,256,1383
0,4922,6451,29,462184,256,1384
0,4922,6451,30,463984,257,1384
0,4923,5940,0,2365632,1314,432
0,4923,5940,1,2365633,1314,433
0,4923,5940,2,2365634,1314,434
0,4923,5940,3,2367434,1315,434
0,4923,5940,4,2369234,1316,434
0,4923,5940,5,2371034,1317,434
0,4923,5940,6,2372834,1318,434
0,4923,5940,7,2374634,1319,434
0,4924,1851,0,1963368,1090,1368
0,4924,1851,1,1961568,1089,1368
0,4924,1851,2,1959768,1088,1368
0,4924,1851,3,1957968,1087,1368
0,4924,1851,4,1956168,1086,1368
0,4924,1851,5,1954368,1085,1368
0,4924,1851,6,1952568,1084,1368
0,4924,1851,7,1950768,1083,1368
0,4924,1851,8,1948968,1082,1368
0,4924,1851,9,1947168,1081,1368
0,4924,1851,10,1945368,1080,1368
0,4924,1851,11,1943568,1079,1368
0,4924,1851,12,1941768,1078,1368
0,4924,1851,13,1939968,1077,1368
0,4924,1851,14,1938168,1076,1368
0,4924,1851,15,1936368,1075,1368
0,4924,1851,16,1934568,1074,1368
0,4924,1851,17,1932768,1073,1368
0,4924,1851,18,1930968,1072,1368
0,4924,1851,19,1929168,1071,1368
0,4924,1851,20,1927368,1070,1368
0,4924,1851,21,1925568,1069,1368
0,4924,1851,22,1925569,1069,1369
0,4924,1851,23,1925570,1069,1370
0,4924,1851,24,1925571,1069,1371
0,4924,1851,25,1925572,1069,1372
0,4924,1851,26,1925573,1069,1373
0,4924,1851,27,1925574,1069,1374
0,4924,1851,28,1925575,1069,1375
0,4925,5091,0,2832101,1573,701
0,4925,5091,1,2832102,1573,702
0,4925,5091,2,2832103,1573,703
0,4925,5091,3,2832104,1573,704
0,4925,5091,4,2832105,1573,705
0,4925,5091,5,2832106,1573,706
0,4925,5091,6,2832107,1573,707
0,4925,5091,7,2832108,1573,708
0,4925,5091,8,2832109,1573,709
0,4925,5091,9,2832110,1573,710
0,4925,5091,10,2832111,1573,711
0,4925,5091,11,2832112,1573,712
0,4925,5091,12,2832113,1573,713
0,4925,5091,13,2832114,1573,714
0,4925,5091,14,2832115,1573,715
0,4925,5091,15,2833915,1574,715
0,4925,5091,16,2835715,1575,715
0,4925,5091,17,2837515,1576,715
0,4925,5091,18,2839315,1577,715
0,4925,5091,19,2841115,1578,715
0,4925,5091,20,2842915,1579,715
0,4925,5091,21,2844715,1580,715
0,4926,6072,0,1483938,824,738
0,4926,6072,1,1483939,824,739
0,4926,6072,2,1483940,824,740
0,4926,6072,3,1483941,824,741
0,4926,6072,4,1483942,824,742
0,4926,6072,5,1483943,824,743
0,4926,6072,6,1483944,824,744
0,4926,6072,7,1483945,824,745
0,4926,6072,8,1483946,824,746
0,4926,6072,9,1483947,824,747
0,4926,6072,10,1483948,824,748
0,4926,6072,11,1483949,824,749
0,4926,6072,12,1483950,824,750
0,4926,6072,13,1483951,824,751
0,4926,6072,14,1483952,824,752
0,4926,6072,15,1483953,824,753
0,4926,6072,16,1483954,824,754
0,4926,6072,17,1483955,824,755
0,4926,6072,18,1483956,824,756
0,4926,6072,19,1483957,824,757
0,4926,6072,20,1483958,824,758
0,4926,6072,21,1483959,824,759
0,4926,6072,22,1483960,824,760
0,4926,6072,23,1483961,824,761
0,4926,6072,24,1483962,824,762
0,4926,6072,25,1483963,824,763
0,4926,6072,26,1483964,824,764
0,4926,6072,27,1483965,824,765
0,4926,6072,28,1483966,824,766
0,4926,6072,29,1483967,824,767
0,4926,6072,30,1483968,824,768
0,4926,6072,31,1483969,824,769
0,4926,6072,32,1483970,824,770
0,4926,6072,33,1483971,824,771
0,4926,6072,34,1483972,824,772
0,4926,6072,35,1483973,824,773
0,4926,6072,36,1483974,824,774
0,4926,6072,37,1483975,824,775
0,4926,6072,38,1485775,825,775
0,4926,6072,39,1487575,826,775
0,4927,5401,0,3195579,1775,579
0,4927,5401,1,3195578,1775,578
0,4927,5401,2,3195577,1775,577
0,4927,5401,3,3195576,1775,576
0,4927,5401,4,3197376,1776,576
0,4927,5401,5,3199176,1777,576
0,4928,3503,0,951128,528,728
0,4928,3503,1,951129,528,729
0,4928,3503,2,951130,528,730
0,4928,3503,3,951131,528,731
0,4928,3503,4,951132,528,732
0,4928,3503,5,952932,529,732
0,4928,3503,6,954732,530,732
0,4928,3503,7,956532,531,732
0,4928,3503,8,958332,532,732
0,4928,3503,9,960132,533,732
0,4928,3503,10,961932,534,732
0,4929,4373,0,3210383,1783,983
0,4929,4373,1,3208583,1782,983
0,4929,4373,2,3206783,1781,983
0,4929,4373,3,3206784,1781,984
0,4929,4373,4,3206785,1781,985
0,4929,4373,5,3206786,1781,986
0,4930,632,0,1834667,1019,467
0,4930,632,1,1832867,1018,467
0,4930,632,2,1831067,1017,467
0,4930,632,3,1829267,1016,467
0,4930,632,4,1829266,1016,466
0,4930,632,5,1829265,1016,465
0,4930,632,6,1829264,1016,464
0,4930,632,7,1829263,1016,463
0,4930,632,8,1829262,1016,462
0,4930,632,9,1829261,1016,461
0,4930,632,10,1829260,1016,460
0,4931,1775,0,1758279,976,1479
0,4931,1775,1,1756479,975,1479
0,4931,1775,2,1754679,974,1479
0,4931,1775,3,1752879,973,1479
0,4931,1775,4,1751079,972,1479
0,4931,1775,5,1749279,971,1479
0,4931,1775,6,1747479,970,1479
0,4931,1775,7,1745679,969,1479
0,4931,1775,8,1743879,968,1479
0,4931,1775,9,1742079,967,1479
0,4931,1775,10,1740279,966,1479
0,4931,1775,11,1738479,965,1479
0,4931,1775,12,1736679,964,1479
0,4931,1775,13,1734879,963,1479
0,4931,1775,14,1733079,962,1479
0,4931,1775,15,1731279,961,1479
0,4931,1775,16,1729479,960,1479
0,4931,1775,17,1729478,960,1478
0,4931,1775,18,1729477,960,1477
0,4931,1775,19,1729476,960,1476
0,4931,1775,20,1729475,960,1475
0,4931,1775,21,1729474,960,1474
0,4931,1775,22,1729473,960,1473
0,4931,1775,23,1729472,960,1472
0,4931,1775,24,1727672,959,1472
0,4931,1775,25,1725872,958,1472
0,4931,1775,26,1724072,957,1472
0,4931,1775,27,1722272,956,1472
0,4931,1775,28,1720472,955,1472
0,4931,1775,29,1718672,954,1472
0,4931,1775,30,1716872,953,1472
0,4931,1775,31,1715072,952,1472
0,4931,1775,32,1713272,951,1472
0,4931,1775,33,1711472,950,1472
0,4931,1775,34,1709672,949,1472
0,4931,1775,35,1707872,948,1472
0,4931,1775,36,1706072,947,1472
0,4931,1775,37,1704272,946,1472
0,4931,1775,38,1702472,945,1472
0,4931,1775,39,1700672,944,1472
0,4931,1775,40,1698872,943,1472
0,4931,1775,41,1697072,942,1472
0,4931,1775,42,1695272,941,1472
0,4931,1775,43,1693472,940,1472
0,4931,1775,44,1691672,939,1472
0,4931,1775,45,1689872,938,1472
0,4931,1775,46,1688072,937,1472
0,4931,1775,47,1686272,936,1472
0,4931,1775,48,1684472,935,1472
0,4931,1775,49,1682672,934,1472
0,4931,1775,50,1680872,933,1472
0,4931,1775,51,1679072,932,1472
0,4931,1775,52,1677272,931,1472
0,4931,1775,53,1675472,930,1472
0,4931,1775,54,1673672,929,1472
0,4931,1775,55,1671872,928,1472
0,4931,1775,56,1670072,927,1472
0,4931,1775,57,1668272,926,1472
0,4931,1775,58,1666472,925,1472
0,4931,1775,59,1664672,924,1472
0,4931,1775,60,1662872,923,1472
0,4931,1775,61,1661072,922,1472
0,4931,1775,62,1659272,921,1472
0,4931,1775,63,1657472,920,1472
0,4931,1775,64,1655672,919,1472
0,4931,1775,65,1655673,919,1473
0,4932,1340,0,2412986,1340,986
0,4932,1340,1,2412987,1340,987
0,4932,1340,2,2412988,1340,988
0,4932,1340,3,2412989,1340,989
0,4932,1340,4,2412990,1340,990
0,4932,1340,5,2412991,1340,991
0,4932,1340,6,2412992,1340,992
0,4932,1340,7,2412993,1340,993
0,4932,1340,8,2414793,1341,993
0,4932,1340,9,2416593,1342,993
0,4932,1340,10,2418393,1343,993
0,4932,1340,11,2420193,1344,993
0,4932,1340,12,2421993,1345,993
0,4932,1340,13,2423793,1346,993
0,4932,1340,14,2425593,1347,993
0,4932,1340,15,2427393,1348,993
0,4933,2894,0,506831,281,1031
0,4933,2894,1,505031,280,1031
0,4933,2894,2,503231,279,1031
0,4933,2894,3,501431,278,1031
0,4933,2894,4,499631,277,1031
0,4933,2894,5,497831,276,1031
0,4933,2894,6,497832,276,1032
0,4933,2894,7,497833,276,1033
0,4934,7346,0,910045,505,1045
0,4934,7346,1,908245,504,1045
0,4934,7346,2,908244,504,1044
0,4934,7346,3,908243,504,1043
0,4934,7346,4,908242,504,1042
0,4934,7346,5,908241,504,1041
0,4934,7346,6,908240,504,1040
0,4934,7346,7,908239,504,1039
0,4934,7346,8,908238,504,1038
0,4934,7346,9,908237,504,1037
0,4934,7346,10,908236,504,1036
0,4934,7346,11,908235,504,1035
0,4934,7346,12,908234,504,1034
0,4934,7346,13,908233,504,1033
0,4934,7346,14,908232,504,1032
0,4934,7346,15,910032,505,1032
0,4934,7346,16,911832,506,1032
0,4934,7346,17,913632,507,1032
0,4934,7346,18,915432,508,1032
0,4934,7346,19,915431,508,1031
0,4934,7346,20,915430,508,1030
0,4934,7346,21,915429,508,1029
0,4934,7346,22,915428,508,1028
0,4934,7346,23,915427,508,1027
0,4934,7346,24,915426,508,1026
0,4934,7346,25,915425,508,1025
0,4934,7346,26,915424,508,1024
0,4934,7346,27,917224,509,1024
0,4935,6018,0,2843686,1579,1486
0,4935,6018,1,2841886,1578,1486
0,4935,6018,2,2840086,1577,1486
0,4935,6018,3,2838286,1576,1486
0,4935,6018,4,2836486,1575,1486
0,4935,6018,5,2834686,1574,1486
0,4935,6018,6,2832886,1573,1486
0,4935,6018,7,2831086,1572,1486
0,4935,6018,8,2829286,1571,1486
0,4935,6018,9,2827486,1570,1486
0,4935,6018,10,2825686,1569,1486
0,4935,6018,11,2825685,1569,1485
0,4935,6018,12,2825684,1569,1484
0,4935,6018,13,2825683,1569,1483
0,4935,6018,14,2825682,1569,1482
0,4935,6018,15,2825681,1569,1481
0,4935,6018,16,2825680,1569,1480
0,4935,6018,17,2825679,1569,1479
0,4935,6018,18,2825678,1569,1478
0,4935,6018,19,2825677,1569,1477
0,4935,6018,20,2825676,1569,1476
0,4935,6018,21,2825675,1569,1475
0,4935,6018,22,2825674,1569,1474
0,4935,6018,23,2825673,1569,1473
0,4935,6018,24,2825672,1569,1472
0,4935,6018,25,2825671,1569,1471
0,4935,6018,26,2825670,1569,1470
0,4936,23,0,1216701,675,1701
0,4936,23,1,1214901,674,1701
0,4936,23,2,1213101,673,1701
0,4936,23,3,1211301,672,1701
0,4936,23,4,1209501,671,1701
0,4936,23,5,1207701,670,1701
0,4936,23,6,1205901,669,1701
0,4936,23,7,1204101,668,1701
0,4936,23,8,1202301,667,1701
0,4936,23,9,1200501,666,1701
0,4936,23,10,1198701,665,1701
0,4936,23,11,1196901,664,1701
0,4936,23,12,1195101,663,1701
0,4936,23,13,1193301,662,1701
0,4936,23,14,1191501,661,1701
0,4936,23,15,1189701,660,1701
0,4936,23,16,1187901,659,1701
0,4936,23,17,1186101,658,1701
0,4936,23,18,1184301,657,1701
0,4936,23,19,1182501,656,1701
0,4936,23,20,1180701,655,1701
0,4936,23,21,1178901,654,1701
0,4936,23,22,1178902,654,1702
0,4936,23,23,1178903,654,1703
0,4936,23,24,1178904,654,1704
0,4937,4331,0,1633695,907,1095
0,4937,4331,1,1631895,906,1095
0,4937,4331,2,1631894,906,1094
0,4937,4331,3,1631893,906,1093
0,4937,4331,4,1631892,906,1092
0,4937,4331,5,1631891,906,1091
0,4938,670,0,1475124,819,924
0,4938,670,1,1473324,818,924
0,4938,670,2,1471524,817,924
0,4938,670,3,1471523,817,923
0,4938,670,4,1471522,817,922
0,4939,1329,0,2046268,1136,1468
0,4939,1329,1,2046269,1136,1469
0,4939,1329,2,2046270,1136,1470
0,4939,1329,3,2046271,1136,1471
0,4939,1329,4,2046272,1136,1472
0,4939,1329,5,2046273,1136,1473
0,4939,1329,6,2046274,1136,1474
0,4939,1329,7,2046275,1136,1475
0,4939,1329,8,2046276,1136,1476
0,4939,1329,9,2046277,1136,1477
0,4939,1329,10,2046278,1136,1478
0,4939,1329,11,2048078,1137,1478
0,4939,1329,12,2049878,1138,1478
0,4939,1329,13,2051678,1139,1478
0,4939,1329,14,2053478,1140,1478
0,4939,1329,15,2055278,1141,1478
0,4939,1329,16,2057078,1142,1478
0,4939,1329,17,2058878,1143,1478
0,4940,261,0,549995,305,995
0,4940,261,1,549994,305,994
0,4940,261,2,549993,305,993
0,4940,261,3,549992,305,992
0,4940,261,4,549991,305,991
0,4940,261,5,549990,305,990
0,4940,261,6,549989,305,989
0,4940,261,7,549988,305,988
0,4940,261,8,549987,305,987
0,4940,261,9,549986,305,986
0,4940,261,10,549985,305,985
0,4940,261,11,549984,305,984
0,4940,261,12,549983,305,983
0,4940,261,13,551783,306,983
0,4941,6484,0,1747207,970,1207
0,4941,6484,1,1745407,969,1207
0,4941,6484,2,1745406,969,1206
0,4941,6484,3,1745405,969,1205
0,4941,6484,4,1745404,969,1204
0,4941,6484,5,1745403,969,1203
0,4941,6484,6,1745402,969,1202
0,4941,6484,7,1745401,969,1201
0,4941,6484,8,1745400,969,1200
0,4941,6484,9,1745399,969,1199
0,4941,6484,10,1745398,969,1198
0,4941,6484,11,1745397,969,1197
0,4941,6484,12,1745396,969,1196
0,4941,6484,13,1745395,969,1195
0,4941,6484,14,1745394,969,1194
0,4941,6484,15,1745393,969,1193
0,4941,6484,16,1745392,969,1192
0,4941,6484,17,1745391,969,1191
0,4941,6484,18,1745390,969,1190
0,4942,2442,0,1834623,1019,423
0,4942,2442,1,1834624,1019,424
0,4942,2442,2,1834625,1019,425
0,4942,2442,3,1834626,1019,426
0,4942,2442,4,1834627,1019,427
0,4942,2442,5,1834628,1019,428
0,4942,2442,6,1834629,1019,429
0,4942,2442,7,1836429,1020,429
0,4942,2442,8,1838229,1021,429
0,4942,2442,9,1840029,1022,429
0,4942,2442,10,1841829,1023,429
0,4942,2442,11,1843629,1024,429
0,4942,2442,12,1845429,1025,429
0,4942,2442,13,1847229,1026,429
0,4942,2442,14,1849029,1027,429
0,4942,2442,15,1850829,1028,429
0,4942,2442,16,1852629,1029,429
0,4942,2442,17,1854429,1030,429
0,4942,2442,18,1856229,1031,429
0,4942,2442,19,1858029,1032,429
0,4942,2442,20,1859829,1033,429
0,4942,2442,21,1861629,1034,429
0,4943,4653,0,1770327,983,927
0,4943,4653,1,1770326,983,926
0,4943,4653,2,1770325,983,925
0,4943,4653,3,1770324,983,924
0,4943,4653,4,1770323,983,923
0,4943,4653,5,1770322,983,922
0,4943,4653,6,1770321,983,921
0,4943,4653,7,1770320,983,920
0,4943,4653,8,1770319,983,919
0,4943,4653,9,1770318,983,918
0,4943,4653,10,1772118,984,918
0,4943,4653,11,1773918,985,918
0,4944,2286,0,1352791,751,991
0,4944,2286,1,1350991,750,991
0,4944,2286,2,1349191,749,991
0,4944,2286,3,1347391,748,991
0,4944,2286,4,1345591,747,991
0,4944,2286,5,1343791,746,991
0,4944,2286,6,1341991,745,991
0,4944,2286,7,1340191,744,991
0,4944,2286,8,1338391,743,991
0,4944,2286,9,1336591,742,991
0,4944,2286,10,1334791,741,991
0,4944,2286,11,1332991,740,991
0,4944,2286,12,1331191,739,991
0,4944,2286,13,1329391,738,991
0,4944,2286,14,1329390,738,990
0,4944,2286,15,1329389,738,989
0,4945,786,0,2549633,1416,833
0,4945,786,1,2549632,1416,832
0,4945,786,2,2549631,1416,831
0,4945,786,3,2549630,1416,830
0,4945,786,4,2549629,1416,829
0,4945,786,5,2549628,1416,828
0,4945,786,6,2549627,1416,827
0,4945,786,7,2549626,1416,826
0,4945,786,8,2549625,1416,825
0,4945,786,9,2549624,1416,824
0,4945,786,10,2549623,1416,823
0,4945,786,11,2549622,1416,822
0,4945,786,12,2551422,1417,822
0,4945,786,13,2553222,1418,822
0,4945,786,14,2555022,1419,822
0,4945,786,15,2556822,1420,822
0,4946,3378,0,1354642,752,1042
0,4946,3378,1,1354641,752,1041
0,4946,3378,2,1354640,752,1040
0,4946,3378,3,1354639,752,1039
0,4946,3378,4,1354638,752,1038
0,4946,3378,5,1354637,752,1037
0,4946,3378,6,1356437,753,1037
0,4947,1289,0,655843,364,643
0,4947,1289,1,654043,363,643
0,4947,1289,2,652243,362,643
0,4947,1289,3,650443,361,643
0,4947,1289,4,648643,360,643
0,4947,1289,5,646843,359,643
0,4947,1289,6,645043,358,643
0,4947,1289,7,643243,357,643
0,4947,1289,8,641443,356,643
0,4947,1289,9,639643,355,643
0,4947,1289,10,637843,354,643
0,4947,1289,11,637842,354,642
0,4947,1289,12,637841,354,641
0,4948,1931,0,813183,451,1383
0,4948,1931,1,811383,450,1383
0,4948,1931,2,809583,449,1383
0,4948,1931,3,807783,448,1383
0,4948,1931,4,805983,447,1383
0,4948,1931,5,804183,446,1383
0,4948,1931,6,804182,446,1382
0,4948,1931,7,804181,446,1381
0,4948,1931,8,804180,446,1380
0,4949,3001,0,1991886,1106,1086
0,4949,3001,1,1990086,1105,1086
0,4949,3001,2,1988286,1104,1086
0,4949,3001,3,1986486,1103,1086
0,4949,3001,4,1984686,1102,1086
0,4949,3001,5,1984687,1102,1087
0,4949,3001,6,1984688,1102,1088
0,4950,1547,0,1142023,634,823
0,4950,1547,1,1142022,634,822
0,4950,1547,2,1142021,634,821
0,4950,1547,3,1142020,634,820
0,4950,1547,4,1142019,634,819
0,4950,1547,5,1142018,634,818
0,4950,1547,6,1142017,634,817
0,4950,1547,7,1142016,634,816
0,4950,1547,8,1143816,635,816
0,4950,1547,9,1145616,636,816
0,4950,1547,10,1147416,637,816
0,4950,1547,11,1149216,638,816
0,4950,1547,12,1151016,639,816
0,4950,1547,13,1152816,640,816
0,4951,5707,0,2924632,1624,1432
0,4951,5707,1,2922832,1623,1432
0,4951,5707,2,2921032,1622,1432
0,4951,5707,3,2919232,1621,1432
0,4951,5707,4,2917432,1620,1432
0,4951,5707,5,2919232,1621,1432
0,4952,5155,0,846528,470,528
0,4952,5155,1,844728,469,528
0,4952,5155,2,842928,468,528
0,4952,5155,3,841128,467,528
0,4952,5155,4,839328,466,528
0,4952,5155,5,837528,465,528
0,4952,5155,6,835728,464,528
0,4952,5155,7,833928,463,528
0,4952,5155,8,832128,462,528
0,4952,5155,9,830328,461,528
0,4952,5155,10,828528,460,528
0,4952,5155,11,826728,459,528
0,4952,5155,12,824928,458,528
0,4952,5155,13,823128,457,528
0,4952,5155,14,821328,456,528
0,4952,5155,15,821329,456,529
0,4952,5155,16,821330,456,530
0,4952,5155,17,821331,456,531
0,4952,5155,18,821332,456,532
0,4952,5155,19,821333,456,533
0,4952,5155,20,821334,456,534
0,4952,5155,21,821335,456,535
0,4952,5155,22,821336,456,536
0,4952,5155,23,821337,456,537
0,4952,5155,24,821338,456,538
0,4952,5155,25,821339,456,539
0,4952,5155,26,821340,456,540
0,4952,5155,27,821341,456,541
0,4953,5085,0,2764066,1535,1066
0,4953,5085,1,2764067,1535,1067
0,4953,5085,2,2764068,1535,1068
0,4953,5085,3,2764069,1535,1069
0,4953,5085,4,2764070,1535,1070
0,4953,5085,5,2765870,1536,1070
0,4953,5085,6,2767670,1537,1070
0,4953,5085,7,2769470,1538,1070
0,4954,508,0,1312601,729,401
0,4954,508,1,1310801,728,401
0,4954,508,2,1310800,728,400
0,4954,508,3,1310799,728,399
0,4955,2877,0,2658304,1476,1504
0,4955,2877,1,2656504,1475,1504
0,4955,2877,2,2654704,1474,1504
0,4955,2877,3,2654703,1474,1503
0,4956,4923,0,2792251,1551,451
0,4956,4923,1,2792250,1551,450
0,4956,4923,2,2792249,1551,449
0,4956,4923,3,2792248,1551,448
0,4956,4923,4,2794048,1552,448
0,4956,4923,5,2795848,1553,448
0,4956,4923,6,2797648,1554,448
0,4957,5270,0,2657958,1476,1158
0,4957,5270,1,2657959,1476,1159
0,4957,5270,2,2657960,1476,1160
0,4957,5270,3,2657961,1476,1161
0,4957,5270,4,2657962,1476,1162
0,4957,5270,5,2657963,1476,1163
0,4957,5270,6,2657964,1476,1164
0,4957,5270,7,2657965,1476,1165
0,4958,6512,0,378680,210,680
0,4958,6512,1,376880,209,680
0,4958,6512,2,375080,208,680
0,4958,6512,3,375081,208,681
0,4958,6512,4,375082,208,682
0,4958,6512,5,375083,208,683
0,4958,6512,6,375084,208,684
0,4958,6512,7,375085,208,685
0,4959,5360,0,2013985,1118,1585
0,4959,5360,1,2013986,1118,1586
0,4959,5360,2,2013987,1118,1587
0,4959,5360,3,2013988,1118,1588
0,4959,5360,4,2013989,1118,1589
0,4959,5360,5,2013990,1118,1590
0,4959,5360,6,2013991,1118,1591
0,4959,5360,7,2013992,1118,1592
0,4959,5360,8,2013993,1118,1593
0,4959,5360,9,2013994,1118,1594
0,4959,5360,10,2013995,1118,1595
0,4959,5360,11,2013996,1118,1596
0,4959,5360,12,2013997,1118,1597
0,4959,5360,13,2013998,1118,1598
0,4959,5360,14,2015798,1119,1598
0,4959,5360,15,2017598,1120,1598
0,4959,5360,16,2019398,1121,1598
0,4959,5360,17,2021198,1122,1598
0,4959,5360,18,2022998,1123,1598
0,4960,1271,0,1445840,803,440
0,4960,1271,1,1444040,802,440
0,4960,1271,2,1442240,801,440
0,4960,1271,3,1440440,800,440
0,4960,1271,4,1440441,800,441
0,4960,1271,5,1440442,800,442
0,4960,1271,6,1440443,800,443
0,4960,1271,7,1440444,800,444
0,4960,1271,8,1440445,800,445
0,4961,1011,0,1391196,772,1596
0,4961,1011,1,1392996,773,1596
0,4961,1011,2,1394796,774,1596
0,4961,1011,3,1396596,775,1596
0,4961,1011,4,1398396,776,1596
0,4961,1011,5,1400196,777,1596
0,4961,1011,6,1401996,778,1596
0,4961,1011,7,1403796,779,1596
0,4961,1011,8,1405596,780,1596
0,4961,1011,9,1407396,781,1596
0,4961,1011,10,1409196,782,1596
0,4961,1011,11,1409197,782,1597
0,4961,1011,12,1410997,783,1597
0,4961,1011,13,1412797,784,1597
0,4961,1011,14,1412798,784,1598
0,4961,1011,15,1414598,785,1598
0,4961,1011,16,1416398,786,1598
0,4961,1011,17,1418198,787,1598
0,4961,1011,18,1419998,788,1598
0,4961,1011,19,1421798,789,1598
0,4961,1011,20,1421797,789,1597
0,4961,1011,21,1423597,790,1597
0,4961,1011,22,1423596,790,1596
0,4961,1011,23,1423595,790,1595
0,4961,1011,24,1425395,791,1595
0,4961,1011,25,1425394,791,1594
0,4961,1011,26,1425393,791,1593
0,4961,1011,27,1425392,791,1592
0,4961,1011,28,1425391,791,1591
0,4961,1011,29,1425390,791,1590
0,4961,1011,30,1425389,791,1589
